dossier,fichier,age,sexe,niveau_etude,categorie_professionnelle,phoneme,duree,cog,skew
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1531.wav,vieux,homme,CEP,retraite,s,50,2814.557571997275,0.882943124760618
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1531.wav,vieux,homme,CEP,retraite,s,30,1652.472557284362,1.6601151995393753
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1531.wav,vieux,homme,CEP,retraite,s,40,3492.9393391649596,0.9389927586354789
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1535.wav,vieux,homme,CEP,retraite,s,40,2017.9760159669802,0.5030172463039373
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1536.wav,vieux,homme,CEP,retraite,s,30,558.439169666758,5.6738576598050905
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1536.wav,vieux,homme,CEP,retraite,s,90,1617.594433631393,1.962949867568184
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1536.wav,vieux,homme,CEP,retraite,s,100,2749.9551436058614,0.9198030102793415
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1543.wav,vieux,homme,CEP,retraite,s,70,4383.53928269806,-0.10842969585889835
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1552.wav,vieux,homme,CEP,retraite,s,30,514.5155416835275,3.6899307056227535
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1553.wav,vieux,homme,CEP,retraite,s,90,3244.8876106318735,0.4151443414652751
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1553.wav,vieux,homme,CEP,retraite,s,40,3709.537876612238,0.9328845555675568
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1553.wav,vieux,homme,CEP,retraite,s,90,3112.1202857835456,0.22962825120523037
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1555.wav,vieux,homme,CEP,retraite,s,90,4635.204295474186,-0.08983910935087132
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1556.wav,vieux,homme,CEP,retraite,s,90,2601.569203357125,1.0385936398725408
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1556.wav,vieux,homme,CEP,retraite,s,110,3711.1405516649174,0.5603046936436983
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1557.wav,vieux,homme,CEP,retraite,s,80,1912.9590718951451,1.7043557234473605
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1557.wav,vieux,homme,CEP,retraite,s,50,2116.6887827818855,1.3280914533310855
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1560.wav,vieux,homme,CEP,retraite,s,120,1323.4354066225665,2.3766069018441978
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1560.wav,vieux,homme,CEP,retraite,s,80,1389.7014180708952,1.8666630396530424
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1561.wav,vieux,homme,CEP,retraite,s,90,4971.664182366353,-0.4455599656304607
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1568.wav,vieux,homme,CEP,retraite,s,60,3665.325861486925,0.8776120786367676
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1568.wav,vieux,homme,CEP,retraite,s,110,4260.883724064289,0.19738241206278379
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1569.wav,vieux,homme,CEP,retraite,s,100,3403.8698859177193,0.37883598902142024
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1569.wav,vieux,homme,CEP,retraite,s,120,1651.2283366424763,1.8178442367925707
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1571.wav,vieux,homme,CEP,retraite,s,90,1840.4827642657576,1.5099897917420524
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1571.wav,vieux,homme,CEP,retraite,s,110,3846.628043827893,0.9126634135017779
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1575.wav,vieux,homme,CEP,retraite,s,50,1325.650322637031,1.834435658178728
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1575.wav,vieux,homme,CEP,retraite,s,40,403.0118555458295,6.446672975725688
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1577.wav,vieux,homme,CEP,retraite,s,70,1881.2519650957831,1.4267367964169244
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1580.wav,vieux,homme,CEP,retraite,s,90,2616.6975896241934,1.0843402680285714
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1580.wav,vieux,homme,CEP,retraite,s,30,1919.4547603803992,1.7941548608772726
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1585.wav,vieux,homme,CEP,retraite,s,30,4000.0447403549074,0.18400739530560742
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1585.wav,vieux,homme,CEP,retraite,s,60,2439.1397348304718,0.9455001262889845
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1585.wav,vieux,homme,CEP,retraite,s,90,822.3998711592179,3.33493613476848
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1585.wav,vieux,homme,CEP,retraite,s,150,513.9559621322695,6.7264312171593055
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1586.wav,vieux,homme,CEP,retraite,s,40,1082.7681274505621,2.6275554089064492
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1587.wav,vieux,homme,CEP,retraite,s,70,4032.333225121032,0.12090512175550477
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1590.wav,vieux,homme,CEP,retraite,s,60,4032.030826400797,0.13776147795378899
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1591.wav,vieux,homme,CEP,retraite,s,100,965.1519728540718,3.9727453334619747
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1591.wav,vieux,homme,CEP,retraite,s,110,4224.179157131129,-0.07286614312196762
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1591.wav,vieux,homme,CEP,retraite,s,60,2178.628249128625,0.9870105300785591
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1593.wav,vieux,homme,CEP,retraite,s,80,2095.9552033404475,1.3932980500652377
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1595.wav,vieux,homme,CEP,retraite,s,130,3425.1881366074745,0.34874752207233883
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1595.wav,vieux,homme,CEP,retraite,s,110,3480.296983729787,0.29317484542544414
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1596.wav,vieux,homme,CEP,retraite,s,60,2265.7152530079097,1.1291119115543653
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1597.wav,vieux,homme,CEP,retraite,s,90,4197.718253186837,0.5475950521004866
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1597.wav,vieux,homme,CEP,retraite,s,100,1369.8310856341009,2.02474885316855
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1598.wav,vieux,homme,CEP,retraite,s,110,3706.223925940409,0.2995860140576045
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1599.wav,vieux,homme,CEP,retraite,s,60,3022.5157913998937,1.3294541792220806
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1601.wav,vieux,homme,CEP,retraite,s,90,1517.8587756375073,2.1267173315531784
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1601.wav,vieux,homme,CEP,retraite,s,90,890.5901118835621,2.629894691275948
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1602.wav,vieux,homme,CEP,retraite,s,30,1456.8964111269527,1.9225935440485031
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1602.wav,vieux,homme,CEP,retraite,s,80,1630.954178226683,1.7266019291558197
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1602.wav,vieux,homme,CEP,retraite,s,40,1203.6752773102105,2.590183406380579
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1602.wav,vieux,homme,CEP,retraite,s,30,346.7613057155893,7.204970600722853
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1604.wav,vieux,homme,CEP,retraite,s,30,958.3696057075473,3.2060514347468727
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1605.wav,vieux,homme,CEP,retraite,s,30,300.19055456250993,11.743334338842393
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1605.wav,vieux,homme,CEP,retraite,s,10,318.425962468994,12.231367976463915
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1605.wav,vieux,homme,CEP,retraite,s,30,2057.724380753098,0.9621193858627229
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1607.wav,vieux,homme,CEP,retraite,s,140,4909.273543431552,-0.33805021555794407
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1616.wav,vieux,homme,CEP,retraite,s,30,256.6057913730293,9.318607555379975
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1616.wav,vieux,homme,CEP,retraite,s,90,4398.1079893459455,-0.3622811377108433
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1620.wav,vieux,homme,CEP,retraite,s,70,2191.2019422344893,1.1085627844423656
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1620.wav,vieux,homme,CEP,retraite,s,90,2780.986119870695,0.3497222357793007
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1623.wav,vieux,homme,CEP,retraite,s,70,1890.9719468455332,1.3546824088786036
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1625.wav,vieux,homme,CEP,retraite,s,80,2047.7192846134449,1.3333214346722926
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1625.wav,vieux,homme,CEP,retraite,s,70,789.9767407429434,3.734588915646568
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1626.wav,vieux,homme,CEP,retraite,s,110,3846.2233948245807,0.46678143771747294
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1627.wav,vieux,homme,CEP,retraite,s,30,299.70193580586596,15.295652395445428
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1627.wav,vieux,homme,CEP,retraite,s,50,802.6689837323348,3.149937198085574
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1628.wav,vieux,homme,CEP,retraite,s,80,944.709357890056,2.8987510275893764
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1631.wav,vieux,homme,CEP,retraite,s,50,2339.756776719989,0.9032469429628601
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1633.wav,vieux,homme,CEP,retraite,s,60,2937.593807667029,0.560112882435566
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1633.wav,vieux,homme,CEP,retraite,s,130,4880.3453742152615,0.21515102041710515
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1633.wav,vieux,homme,CEP,retraite,s,140,4858.255604735454,-0.4759687911016863
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1637.wav,vieux,homme,CEP,retraite,s,60,2011.4992836980605,1.423611755248176
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1637.wav,vieux,homme,CEP,retraite,s,140,4212.987981187377,0.13307083965464755
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1637.wav,vieux,homme,CEP,retraite,s,120,2283.5126766861868,1.2353609142093587
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1638.wav,vieux,homme,CEP,retraite,s,30,4228.048846517448,1.0796022199224893
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1640.wav,vieux,homme,CEP,retraite,s,30,1130.236134655762,2.3704956503152665
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1647.wav,vieux,homme,CEP,retraite,s,110,3789.0926225433927,0.8943782074722406
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1648.wav,vieux,homme,CEP,retraite,s,100,1657.5913350926025,1.5700008494651259
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1650.wav,vieux,homme,CEP,retraite,s,140,4174.22099654453,0.16756946208321666
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1653.wav,vieux,homme,CEP,retraite,s,120,5020.188403341423,-0.9987353854911096
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1657.wav,vieux,homme,CEP,retraite,s,40,4310.767821661907,0.6901023916478027
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1657.wav,vieux,homme,CEP,retraite,s,60,775.9613367217036,3.1075060191378303
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1657.wav,vieux,homme,CEP,retraite,s,50,1870.338529548602,1.2180336066570991
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1659.wav,vieux,homme,CEP,retraite,s,110,5574.019140548596,-0.7610146590537022
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1659.wav,vieux,homme,CEP,retraite,s,100,2908.3413065522313,0.7894551576642351
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1660.wav,vieux,homme,CEP,retraite,s,90,3429.019206222077,-0.18818257586288323
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1662.wav,vieux,homme,CEP,retraite,s,100,3185.387796086559,0.48821880582605265
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1662.wav,vieux,homme,CEP,retraite,s,160,3190.66930890211,0.15008074845364988
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1663.wav,vieux,homme,CEP,retraite,s,100,2846.788728235482,1.0140817513586489
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1669.wav,vieux,homme,CEP,retraite,s,80,2046.1676057388568,0.946136359824678
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1669.wav,vieux,homme,CEP,retraite,s,60,1775.7903055651045,1.5538182560432812
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1673.wav,vieux,homme,CEP,retraite,s,100,4521.565470320302,0.18730812473249597
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1675.wav,vieux,homme,CEP,retraite,s,110,5490.307261816961,-1.6135635261411208
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1675.wav,vieux,homme,CEP,retraite,s,120,4387.0610678771,-0.15678816852733216
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1676.wav,vieux,homme,CEP,retraite,s,110,3191.6278416201963,0.17047960425817077
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1679.wav,vieux,homme,CEP,retraite,s,160,2438.740304352477,0.9904958411406929
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1679.wav,vieux,homme,CEP,retraite,s,130,2353.6977425443483,1.1727030822879336
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1680.wav,vieux,homme,CEP,retraite,s,120,3188.2653152486614,0.808582108475989
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1681.wav,vieux,homme,CEP,retraite,s,60,782.6177244855845,3.2816265173963606
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1682.wav,vieux,homme,CEP,retraite,s,130,5429.331434298611,-0.5451025134920406
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1682.wav,vieux,homme,CEP,retraite,s,30,191.33928113203015,14.402858379347135
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1682.wav,vieux,homme,CEP,retraite,s,90,3310.1949537585942,0.7330886346353692
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1682.wav,vieux,homme,CEP,retraite,s,90,2359.9338507126745,1.098292560139838
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1682.wav,vieux,homme,CEP,retraite,s,110,1881.9220405480457,1.630308636301427
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1684.wav,vieux,homme,CEP,retraite,s,120,3267.2819986928885,0.9379464720943804
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1684.wav,vieux,homme,CEP,retraite,s,50,2395.041158280471,1.146192856775447
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1685.wav,vieux,homme,CEP,retraite,s,50,1815.2042263200376,1.5324097173333253
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1688.wav,vieux,homme,CEP,retraite,s,100,4170.137571391197,-0.36339571206063265
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1688.wav,vieux,homme,CEP,retraite,s,100,2704.5735173694065,0.8038064393384697
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1688.wav,vieux,homme,CEP,retraite,s,120,4239.129778622864,0.21677584377892195
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1689.wav,vieux,homme,CEP,retraite,s,110,1161.8045888978556,2.263836403147298
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1690.wav,vieux,homme,CEP,retraite,s,70,2131.4769044549093,1.1766404288373724
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1693.wav,vieux,homme,CEP,retraite,s,80,2636.7835445361748,0.8330841606050828
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1693.wav,vieux,homme,CEP,retraite,s,120,4984.057583623277,-0.6033782607783861
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1696.wav,vieux,homme,CEP,retraite,s,110,879.6480803678642,3.3334543385169275
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1699.wav,vieux,homme,CEP,retraite,s,110,521.3177020692565,5.859578911075789
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1699.wav,vieux,homme,CEP,retraite,s,90,850.315599836884,2.5473577736291846
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1700.wav,vieux,homme,CEP,retraite,s,100,3599.084281692529,0.5179568078137629
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1700.wav,vieux,homme,CEP,retraite,s,90,4754.900870653807,-0.2585561845198184
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1702.wav,vieux,homme,CEP,retraite,s,90,2251.2030428492812,1.0462281653988648
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1702.wav,vieux,homme,CEP,retraite,s,100,3521.3013145467858,0.7252500242044226
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1702.wav,vieux,homme,CEP,retraite,s,70,2036.420872830434,1.4503258904899734
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1704.wav,vieux,homme,CEP,retraite,s,100,3825.353648026755,0.26093433977547853
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1705.wav,vieux,homme,CEP,retraite,s,100,1427.5754843412274,1.973986752221636
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1705.wav,vieux,homme,CEP,retraite,s,80,2714.727056175299,1.1525241296603228
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1705.wav,vieux,homme,CEP,retraite,s,110,2366.2099970359172,0.8874729124027537
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1707.wav,vieux,homme,CEP,retraite,s,110,1190.5665317844757,2.2382022597198863
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1711.wav,vieux,homme,CEP,retraite,s,130,5229.043851215103,-0.3148314257274403
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1713.wav,vieux,homme,CEP,retraite,s,30,4411.336371186021,0.3023825032641438
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1713.wav,vieux,homme,CEP,retraite,s,80,2217.754273675516,1.7492699815500512
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1713.wav,vieux,homme,CEP,retraite,s,40,1512.315341449656,1.9351487263505647
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1716.wav,vieux,homme,CEP,retraite,s,90,2318.5875269491444,1.0515019132913723
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1717.wav,vieux,homme,CEP,retraite,s,80,1024.823284775035,2.8735074839246115
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1717.wav,vieux,homme,CEP,retraite,s,40,5337.9329324578985,-0.4407583457872992
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1718.wav,vieux,homme,CEP,retraite,s,90,3129.436791432435,0.6225096466974323
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1721.wav,vieux,homme,CEP,retraite,s,100,5027.508531779586,-0.30785458468291116
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1723.wav,vieux,homme,CEP,retraite,s,30,500.79078834447,10.77414703709759
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1723.wav,vieux,homme,CEP,retraite,s,90,817.8716418428489,3.091247550438114
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1723.wav,vieux,homme,CEP,retraite,s,60,1132.4581198565766,2.1872818554024898
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1724.wav,vieux,homme,CEP,retraite,s,30,254.0201208932991,20.72202481337055
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1725.wav,vieux,homme,CEP,retraite,s,30,2272.665936711374,1.0547309902393835
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1725.wav,vieux,homme,CEP,retraite,s,130,2749.795092939195,0.83143031590405
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1730.wav,vieux,homme,CEP,retraite,s,140,4889.089683744316,0.26224558532777603
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1730.wav,vieux,homme,CEP,retraite,s,130,3319.298756851899,0.9129193394729529
ESLO2_DIA_1227,ESLO2_DIA_1227_T1_1730.wav,vieux,homme,CEP,retraite,s,160,1561.9357273846886,2.0302174332501917
ESLO1_ENT_003,ESLO1_ENT_003_T1_2.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,30,415.90863333251843,15.552396451279234
ESLO1_ENT_003,ESLO1_ENT_003_T1_3.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,80,654.9357776096344,7.116193716103802
ESLO1_ENT_003,ESLO1_ENT_003_T1_3.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,140,1413.8728441577862,4.403946232628165
ESLO1_ENT_003,ESLO1_ENT_003_T1_6.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,70,445.29037264290145,6.566329031745027
ESLO1_ENT_003,ESLO1_ENT_003_T1_7.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,1217.5910490774795,2.376158580301043
ESLO1_ENT_003,ESLO1_ENT_003_T1_10.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,60,393.2950341606919,8.497345735753985
ESLO1_ENT_003,ESLO1_ENT_003_T1_10.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,100,480.46489110005143,6.561927697132369
ESLO1_ENT_003,ESLO1_ENT_003_T1_11.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,50,469.16023041624857,3.9238990025601463
ESLO1_ENT_003,ESLO1_ENT_003_T1_11.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,1532.3429873695375,1.0722472600887412
ESLO1_ENT_003,ESLO1_ENT_003_T1_12.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,210,2550.9760899325415,0.6095031654317116
ESLO1_ENT_003,ESLO1_ENT_003_T1_12.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,646.003381847653,3.888679622929638
ESLO1_ENT_003,ESLO1_ENT_003_T1_12.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,70,292.7219555434836,11.168211173276891
ESLO1_ENT_003,ESLO1_ENT_003_T1_12.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,50,930.5091893272363,3.0186916346925696
ESLO1_ENT_003,ESLO1_ENT_003_T1_13.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,110,1491.873210811621,2.763378095519344
ESLO1_ENT_003,ESLO1_ENT_003_T1_13.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,1345.5349087961715,3.9594466996467297
ESLO1_ENT_003,ESLO1_ENT_003_T1_13.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,110,740.1544338005001,5.320938195811314
ESLO1_ENT_003,ESLO1_ENT_003_T1_14.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,80,692.400761233986,6.68149409393863
ESLO1_ENT_003,ESLO1_ENT_003_T1_14.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,1711.6569222228297,2.6995065649293233
ESLO1_ENT_003,ESLO1_ENT_003_T1_15.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,100,2093.384939026099,2.0807791424221604
ESLO1_ENT_003,ESLO1_ENT_003_T1_15.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,140,2761.8030733191167,0.7773824668107355
ESLO1_ENT_003,ESLO1_ENT_003_T1_16.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,30,925.9879208026699,4.546374498801367
ESLO1_ENT_003,ESLO1_ENT_003_T1_16.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,80,1917.4663996339411,2.6712717708240783
ESLO1_ENT_003,ESLO1_ENT_003_T1_16.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,496.82095452415484,9.552524630228458
ESLO1_ENT_003,ESLO1_ENT_003_T1_18.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,60,333.87366140822587,18.662985197965053
ESLO1_ENT_003,ESLO1_ENT_003_T1_18.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,60,472.3441082563789,5.699928049616423
ESLO1_ENT_003,ESLO1_ENT_003_T1_18.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,100,1744.4586887711416,1.287151942134206
ESLO1_ENT_003,ESLO1_ENT_003_T1_20.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,100,477.2723118439919,5.43182903871348
ESLO1_ENT_003,ESLO1_ENT_003_T1_20.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,120,1141.6660058731532,2.446396883392505
ESLO1_ENT_003,ESLO1_ENT_003_T1_20.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,651.4066937432997,4.149321068488837
ESLO1_ENT_003,ESLO1_ENT_003_T1_22.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,80,536.5386041602696,8.899286477179247
ESLO1_ENT_003,ESLO1_ENT_003_T1_22.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,130,3724.511174284221,1.9778834995675227
ESLO1_ENT_003,ESLO1_ENT_003_T1_23.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,30,1055.1941715370665,5.001050426638577
ESLO1_ENT_003,ESLO1_ENT_003_T1_26.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,110,1187.3743949727912,2.890120689366696
ESLO1_ENT_003,ESLO1_ENT_003_T1_27.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,60,760.5432121961807,5.758612528046528
ESLO1_ENT_003,ESLO1_ENT_003_T1_27.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,110,1863.3679562188165,1.8723083291120381
ESLO1_ENT_003,ESLO1_ENT_003_T1_27.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,110,1487.7981406118577,4.032718620114349
ESLO1_ENT_003,ESLO1_ENT_003_T1_27.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,120,1300.348710035519,3.009787849750888
ESLO1_ENT_003,ESLO1_ENT_003_T1_27.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,130,598.7535733214347,5.634672593136955
ESLO1_ENT_003,ESLO1_ENT_003_T1_28.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,30,353.44851054575946,15.210645046845853
ESLO1_ENT_003,ESLO1_ENT_003_T1_30.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,496.248506876813,10.115892806278067
ESLO1_ENT_003,ESLO1_ENT_003_T1_30.wav,jeune,homme,bac+3,cadres et professions intellectuelles superieures,s,90,335.1792083155428,12.919839702423344
